query_id,query_text,doc_id,business_name,stars,sentiment,review_text,source_systems,label,notes
Q021,delivery took forever cold arrival,hd8H49bVFIrKCl9xVgZC-g,BJ's Restaurant & Brewhouse,2.0,negative,"Extremely slow service... Even on a slow night! Took forever for our appetizers to come out, and our entrees, oh and desert as well!",tfidf+bm25,,
Q021,delivery took forever cold arrival,lANzA0oLHLO1dQi87oK_5Q,San Lucas Pizzeria,1.0,negative,Everything was cold by the time it got here because apparently early the delivery driver decided to take two hours to deliver my food.,bm25,,
Q021,delivery took forever cold arrival,nqXDbG36pfHFvuenxoYg9A,Romano's Macaroni Grill,2.0,negative,"I'm giving this review 2 stars because the employee who I was dealing with seemed genuinely concerned that it took 2 hours to receive our food. Our food was mediocre, but I believe it was solely due to an inadequate delivery service. The driver was absent and took forever to deliver our food even though we were less than one mile from the restaurant. She showed up to the restaurant, left without the order and showed up nearly 40minutes later. The food was so late we ordered pizza before it was to late to get any food. I think tipping with this service should be done after the delivery. There was no way to change the dip and feel we should have been refunded it.",tfidf+bm25,,
Q021,delivery took forever cold arrival,v3U7AAfZVrarXoe56A9F4w,Cafe Alfresco,1.0,negative,"I can't think of one good thing to say about this place! Food was boring and so was the service. Took forever for the waitress to get to us! Drinks took forever and then the food was rushed! Salmon was very dry and my husbands entree was over cooked as well!! Would I return "" NO"" How do u take forever to get to us and our food is over cooked?? We won't be back!!! Too many good choices down here!!",tfidf+bm25,,
Q021,delivery took forever cold arrival,xAzj7xuPA0MQ2wI_VwRvdA,First Watch,1.0,negative,Food took forever. Really need to work on kitchen issues. Won't be  back for a long time.,tfidf+bm25,,
Q021,delivery took forever cold arrival,yu3zKzHgtUy-xWNTyXSR7w,Flamme Burger - Keystone,3.0,neutral,"My best friend and I tried this place last night. We had looked at the menu beforehand and thought we'd give it a go. We walked in and got seated right away, however, that was the quickest moment once inside. We didn't see our waiter for a little bit and he came up and apologized for the wait and took our drink order but it took forever for us to actually get them. The food took forever to get to us considering it was burgers and fries. The food was indeed delicious and everyone got exactly what they ordered. I'd maybe do a takeout option here but service was so slow. Be prepared for it to take awhile if you go here.",tfidf,,
Q021,delivery took forever cold arrival,zHCEDhGozxgPf8IJm-tc1A,Bartaco,1.0,negative,"Nice ambiance but lousy service. Was not that busy, but took forever to get drinks and get food ordered. Guacamole was fresh but the rest of food was just average.",tfidf,,
Q022,fast takeout good packaging,5wJj4Zg6mWfBJbzXB7k0Mw,Pho Ha Saigon,5.0,positive,"Very clean and nice. Great price. Nice waitstaff, and has a takeout menu. Food was AMAZING",tfidf,,
Q022,fast takeout good packaging,EwqBQR-qDJH-963-NGChXQ,Circles Contemporary Asian,4.0,positive,"Ordered takeout from here during quarantine and it was delicious, fresh, and spicy! The food came really fast. We got the green papaya salad, crab rangoon, pad Thai, and crab fried rice. The crab fried rice was AMAZING. The only reason I'm not giving 5 stars is the crab Rangoon was too sweet and too much turmeric for my liking. In hindsight I wish I would have gotten the crab and pork dumplings. Overall I would highly recommend.",bm25,,
Q022,fast takeout good packaging,H0xa_ktErstUW59mjonoLg,Thai Zaap Cafe,5.0,positive,"Absolute gem in the middle of Metairie. Fast, cheap, great service, and, most importantly, delicious food. Wife orders takeout from here all the time, but we came in on a Friday night and there was no wait. Crispy Won Ton appetizer came out in about 30 seconds and was tasty. Pad See Ew entree was also tremendous. Will definitely be back.",bm25,,
Q022,fast takeout good packaging,VNcfiQcg4YSnciEvuMJT1w,Nifty Fifty's,5.0,positive,"Great food and friendly service. Gets busy! They offer walk-up takeout, call ahead and online orders for takeout, and delivery through doordash. 

I love their chili on basically any of their food. Always get their nuggets. 
Never skip the onion rings!
Old of this world milkshakes",tfidf+bm25,,
Q022,fast takeout good packaging,ZKt0Ukzy_GUXLEwUXWnaog,Franky & Johnny's,2.0,negative,"Mediocre food, very slow service and higher prices. At least for takeout anyway.",tfidf,,
Q022,fast takeout good packaging,aAPkORqvfAnrfUfUpmHhSQ,Momoyama Ramen & Hawaiian BBQ,5.0,positive,"First time there and will say it definitely will not be the last.  Ordered take-out ramen for my son and I. GREAT ramen.  Take-out ramen can be so-so, but the packaging was great noodles separate from the broth helped to make sure that the noodles kept their texture, etc.  

It is great to see a good restaurant come to the area.",tfidf+bm25,,
Q022,fast takeout good packaging,bsaywgAQxiV2nqo_2I1PNw,Marathon On the Square,3.0,neutral,Bad for Takeout - always one thing wrong with the order but Good food overall. I suggest going in instead of ordering out.,bm25,,
Q022,fast takeout good packaging,cQgNemeaZQld1eJeTHJ31A,HipCityVeg,5.0,positive,"My boyfriend and I love this place! We discovered it a couple years ago when we were in town for a rugby tournament-we live in the suburbs in NY and have very few vegetarian or vegan places around (we are both vegetarians). Now we go every year after the tournament, even though it's really out of the way. Also, every time we visit my parents in NC, we detour to Philly on our way back solely to get dinner at HipCityVeg. It's totally out of the way, and we always have my dog so we get takeout and eat it in the car... We have to acknowledge it's kind of silly, it's usually rush hour and it adds over an hour to an 11-hour trip, but whatever, it's so good! My dog (NOT a vegetarian) always drools at us from the backseat-she really likes the Ziggy burger haha. The Philly Steak and sweet potato fries with Sriracha aoili are must haves for us. I almost gave it 4 stars instead of 5  because it's pretty expensive... But that is the price you pay for insisting your food doesn't come from the Sysco truck. Also I love supporting a business that gives a you-know-what about the planet- using all compostable packaging. Also the staff is great-pretty much a bunch of helpful happy hipsters haha. Love it!",tfidf,,
Q022,fast takeout good packaging,pTpI8znKzaxO9WKcETd0tg,Super Cucas,5.0,positive,Prettaaayy prettaayy prettay good.,tfidf,,
Q022,fast takeout good packaging,sxzIxikXiheh08DHs5ovUg,Mikimoto,5.0,positive,"Mikimoto makes it so easy to order takeout with their drive-thru pick-up window! I've ordered from here many times and always love how fast and convenient it is. I can vouch for the Rock 'n' Roll, gyoza, and shrimp tempura which are all great. I would also HIGHLY recommend the Baked Salmon appetizer. The salmon was cooked perfectly, the snowcrab inside was creamy, and there was a good amount of sauce on it without being overwhelming to the other flavors. Overall, I love Mikimoto for a quick sushi lunch!",bm25,,
Q022,fast takeout good packaging,tZyFChAy9_AKoDQbIbKhgg,Saffron,3.0,neutral,I picked up takeout tonight. The tandoori chicken was very dry . The naan and chicken tikka masala were very good.,bm25,,
Q022,fast takeout good packaging,u5rpdbPLl3_1Bt5RoofDOQ,Fazoli's,4.0,positive,"Fast and very friendly service! Odd location that's hard it get in and out of due to being in a gas station plaza, but it's good fast food.",tfidf,,
Q022,fast takeout good packaging,vtkmFiEDP7Sz1FuaRM-Rww,China Wok,4.0,positive,"I love this place! My friends and I get takeout here quite often, and we have enjoyed everything we've ordered so far. It is just takeout, so it's obviously nothing fancy, but great for what it is. (The crab rangoon is superb) The service is fast and friendly, and the pricing is great! It's always a stop we look forward to.",tfidf+bm25,,
Q022,fast takeout good packaging,wLtksq0ceddGU9HIxA0Giw,Po Le Cucina,3.0,neutral,"3.5*

Review for takeout

- Gnocchi  w/gorgonzola sauce - this was quite good.  The gnocchi was pillow soft and the sauce, despite being a cheese sauce, felt pretty light.

- Mushroom Risotto - we didn't really like this at all.  The risotto was a bit bland and a little tough.  We much preferred the pasta.

Takeout came with bread and Parmesan too.",tfidf+bm25,,
Q022,fast takeout good packaging,wia3eXKR2zxd9fihHD_71g,Lord Ashley's Pub & Eatery,1.0,negative,"It took over ten minutes to get my beer and there was a hair in it when I received it...Food is good, drink is good, service is terrible and I will only get takeout in the future.",tfidf,,
Q022,fast takeout good packaging,zsUQ_B1lkzkHzwJ6eGZ_ZA,Zesto Pizza & Grill,4.0,positive,"Zesto is a nice place for lunch or dinner takeout if you work or stay in the area. The food is delicious, affordable, and the quantity is insanely huge! Although sometimes their fried stuff (fried chicken fingers) can be a little greasy but overall it's not too bad! 

This place mostly caters to junk, fast food; so healthy eaters may not find it amusing.",bm25,,
Q023,worst restaurant experience ever,0X9lbkvXXsk5xyrAyKxyEg,Corner Bakery Cafe,1.0,negative,"Bad experience. The girl at the register had a bad attitude and the food was awful. Worst Pretzel sandwich ever! The pretzel was wet, cold and soggy. Really bad. Couldn't eat it. Won't be back.",bm25,,
Q023,worst restaurant experience ever,4dx52xwqL8SnzhM8N3UPjg,Please-U-Restaurant,5.0,positive,Fantastic food and Shelly is awesome! She made our first restaurant experience in New Orleans unforgettable! The shrimp poboy was great and HER grits were delicious!!,tfidf,,
Q023,worst restaurant experience ever,6T06qiTy0_gtzk_8yC79cQ,Popeyes Louisiana Kitchen,1.0,negative,"An employee came out the side door to try to confront me because I got upset at them for not giving me my order I had already paid $50 for on their app. I waited in my car 30 minutes for someone to bring my order. When no one did, I went through the drive thru. Then I was told they're out of most of the food I ordered. They're extremely unnecessarily rude and hostile. No one wears a mask. They're making food during a pandemic not wearing mask or gloves. This is definitely the worst restaurant of any kind I've ever been to and the worst experience I've ever had. I worked at a KFC when I was 15. It's fast food, I promise it's really not this hard. An hour later, I had no food and no refund. Called ""corporate"" and was promised a refund.",tfidf,,
Q023,worst restaurant experience ever,8VYxbJ9sjEQ3ns9BBAGf6A,Jack in the Box,1.0,negative,"The worst experience I have ever received at any food established, poorly run manager was doing all the work while the employees dragged their feet in laziness",bm25,,
Q023,worst restaurant experience ever,8dBMQ2NShYK9-zgZi9o2JA,Reef Sushi & Sake,1.0,negative,Probably the worst service I have ever had at a restaurant. It wasn't even busy. Not impressed with the sushi at all. Don't waste your money.,bm25,,
Q023,worst restaurant experience ever,B13r-MLhpcj9VhsYXp8VXQ,The Coachman Restaurant And Lounge,1.0,negative,My service was terrible and I was forgotten about. My blackened salmon was so under cooked it was cold. They were sold out of vegetables. The order of wings I made to take home which was ordered in the middle of my meal I didn't receive until 35 min after I was finished with my meal. Overall the whole experience was one of the worst I have ever had at a restaurant. I travel for a living and eat out all the time. Don't waste your money here.,tfidf,,
Q023,worst restaurant experience ever,DptWpYm3swlT4rlROQ7ZHA,Hyderabad House,1.0,negative,Never make order food from this place n don't wanna come again they give what they have in the restaurant not what we ordered. worst experience.,bm25,,
Q023,worst restaurant experience ever,MoDJ2BJtvTmfaf0Z5mR-Zw,China King,1.0,negative,Worst experience ever. Ordered thru Uber Eats - 30 min delayed and then they gave my order to the wrong driver. Terrible customer service and bad food.,bm25,,
Q023,worst restaurant experience ever,_EVwfCik62NM3rcBWnXOKQ,Steak ’n Shake,1.0,negative,"This was the absolute worst experience I have ever had at a steak and shake.  When we walked in there were 3 tables occupied every table not occupied had dirty dishes on them.  They had 2 servers the day we visited.  Saw many customers come in and it was taking so long to be seated most of them left.  We should have!
The worst experience ever!!!!",bm25,,
Q023,worst restaurant experience ever,e7feMyK6Tf74cBR4ZwXyuw,Konak,2.0,negative,"Konak claims it is located in a mansion-like environment.  In reality, it is one of the worst restaurant environments I have seen in years.  The room feels cavernous and lonely.  It is freezing cold inside the restaurant in the winter.

The service was generally poor and the food was very good.  As a fan of Turkish food, I was upset by the quality of the dishes they served us.  I can understand that it may be worthwhile when they have special deals, but outside of those nights it is not worth the price.",tfidf,,
Q023,worst restaurant experience ever,eE3R3GuOQl_hkeEt4yIrZQ,Native Grill & Wings,1.0,negative,Worst restaurant ever. Been here twice in one month and both times it work over 1 hour to get our order and the food was cold,tfidf+bm25,,
Q023,worst restaurant experience ever,eFK3G72PrQk86vj7dYPNzg,Atlas Restaurant,5.0,positive,"You know it's a good sign when you wake up the next day after a great restaurant experience and all you want to do it all over again.  After my first meal at Atlas all i could do was re-hash the whole thing. From meeting Henry the bartender to every single bite through dessert, it was great.  My favorite things about Atlas?  True neighborhood restaurant--regulars, laid back-people reading and drinking wine at the bar, chef coming out of the kitchen to shake customers hands, intimate setting, warm feel.  Even more, everything was cooked to perfection.  I savored every bite.  Try the ginger cake--euphoric.",tfidf,,
Q023,worst restaurant experience ever,kZBLSUTCtCRmNs1WB9Fyww,McDonald's,1.0,negative,The worst restaurant in the all entire area . This worker cursed at my Mother because I simply asked her if the order was ready or not ! Unbelievably mean and no class at all !,tfidf,,
Q023,worst restaurant experience ever,pgh0PKglWmGRdiFg0pqS_g,Backwaters on Sand Key,1.0,negative,"Unfortunately I have to credit this establishment with at least one star because yelp won't let you leave 0, otherwise I would. My husband and I had the worst restaurant experience in our lives at this place. We are locals and dine out 4-6 times a week and we sometimes like to come here but we will never be back after our last experience. My husband and I came without a reservation and the hostess asked us to wait at the bar. After waiting for over half an hour we realized there were three open tables. My husband had to let the hostess know there were open tables where we could sit. In the meantime, I was very cold sitting outside and so I went ahead and moved to the table. A server came and said to me this table is reserved you can't sit here, although there was no reserved sign anywhere to be seen. I told her I was cold and was simply sitting there until our table was ready to keep myself warm. After she walked away I was rudely approached by the manager, Chris. He told me to move from that table or to leave. He even offered to cancel our order! I was appalled and shocked at this rude treatment. There were three open tables, none with a reserved sign!! I told Chris that this is an inappropriate way to talk to customers and he did not seem to care at all. Soon after, another man interrupted our conversation. I had to ask him who he was because he didn't feel this need to introduce himself even though he was the owner. I told him that I was cold and wanted to sit at this open table and asked him if he could ask the people with the reservation that come later to sit at the outside table. His response was ""well then the customer will be cold."" Oh, right! Because I am not a customer! How silly of me! I told the owner how the manager was asking me to move or to leave and how inappropriate that was and his response was ""what am I supposed to do? Fire him?"" I told him all I wanted was to be talked to like a person and be treated respectfully because I am a paying customer. I also work with people and I know the customer is always right and you should always speak to them in a sincere way, not rudely telling them to leave. I am incredibly disappointed by the way my husband and I were treated. This was the most horrible dining experience I have ever had. If you don't want to be treated like a piece of dirt, I suggest avoiding backwater at all cost! Tourist or local, do not dine here, these owners and employees don't know the first steps of service and you will not have a good experience. Unfortunately this story is true and I would never take this much time out of my day to post this unless it was truly that horrible.",tfidf,,
Q023,worst restaurant experience ever,pnTx67xlK4-YmsxRoHTZiQ,Hot Stuff Spicy Chicken and Fish,1.0,negative,Probably the worst customer service ever. I asked the lady on the phone for a question and she was really rude and told me not to eat there. Worst experience ever!!!!!,bm25,,
Q023,worst restaurant experience ever,te4vo_eoxmvAeAfbtb8LGA,Royal House,1.0,negative,"Worst restaurant experience I ever had in my life. We were forced (!) to move from our seats to another table with no explanation or any apologies. Not even a ""please"" word! The server was super nervous for some reason that we were not aware of and forgot one of the drinks completely and ignored me couple of times. Food was not good either. Overpriced and tourist trap by all means. I really don't understand good reviews for this restaurant.",tfidf+bm25,,
Q023,worst restaurant experience ever,wwL5JALInn4CQsfAuSpoNQ,Mozzi's Pizza,1.0,negative,"I love Mozzie's!!! But this was the worst experience I have ever had, when ordering at any restaurant. This is so uncalled for, our pizza was delivered this way ""how dose this even happen"" Once I called the manager as the driver left, he said and I quote"" All I can do is replace and send out another pizza, or give you credit for another day. Ummmm excuse me poor management.",bm25,,
Q023,worst restaurant experience ever,y1jZtNuK3CpC0BXyazPjCQ,Red Robin Gourmet Burgers and Brews,1.0,negative,"Hey management
You are seriously going to have to hire expeditors and managers. If I want a hood experience, hood service and hood treatment in a hospitality environment then I will travel to the hood. What most people want is a restaurant experience. The service and experience was so poor I recommend to anyone that invests to sell any interest they have in this organization and start shorting immediately. This isn't a supportable business and is following the same downward trend as steak and shake.",tfidf,,
Q024,favorite restaurant highly recommend,2x5vz3UoL_3hG7b25XSj-g,Spiro's Restaurant,5.0,positive,A prefect restaurant for any family or friend celebration. The servers are friendly and very helpful. The food is amazing and very delicious especially the pasta a la Greco. This is my favorite dish and I highly recommend it!!,bm25,,
Q024,favorite restaurant highly recommend,F1osbSJ_JWNtlbj_Ivb3qA,Luke,5.0,positive,Plain and simple: my absolute favorite restaurant in New Orleans.,tfidf,,
Q024,favorite restaurant highly recommend,GUHPaWyK7yCttW6gsAjsWw,Sahara Grill,5.0,positive,Excellent food.  I am glad I found it.  Right around the corner from my hotel.  I highly recommend this restaurant.,bm25,,
Q024,favorite restaurant highly recommend,PAyWj4Iy_B3LAqpSsTGl1A,Tamarind,5.0,positive,This restaurant is excellent. The service is always top notch and the food is amazing. I highly recommend it.,tfidf+bm25,,
Q024,favorite restaurant highly recommend,QlbrYaf_Vs7lNd6aTil2iQ,Barndawg's Gourmet Hot Dogs,5.0,positive,"Recently opened gourmet hot dog restaurant. Highly recommend. Homemade rolls, cole slaw, chili, etc. No nitrate hot dogs and hand cut fries. Enthusiastic owner and attentive service.",tfidf,,
Q024,favorite restaurant highly recommend,WPcSNLJj5X9kQ81OvYh-5A,Island Way Grill,2.0,negative,"This restaurant was highly recommended by the Sandpearl resort. This was our first time at this restaurant and it was highly disappointing. We had a nine pm reservation and we were rushed since they close at 10:00 pm. The service was very slow and our food order took an inordinate amount of time, particularly our grandson's dinner of Mac and cheese. Before we could finish our dinner, the staff started turning off lights which was highly unprofessional. My husband ordered a steak with a
Crab topping which was tasty but the presentation looked pretty sloppy. My daughter and I both ordered the Red Snapper pan seared and the presentation was also poor. The pan sear was only on the bottom of the snapper filets which made them look very pale an unappetizing. Overall a poor dining experience. My husband conveyed our dissatisfaction to the Manager and she seemed un-concerned. The waiter was very friendly and apologetic and showed empathy for our concerns. Would not recommend at all.",tfidf,,
Q024,favorite restaurant highly recommend,YJpdPO4EUeddlRt4lIXKlg,Jewel’s Noodle Kitchen,5.0,positive,"Wow, think we just found our new favorite restaurant in Tucson. Delicious food and friendly owners!",tfidf,,
Q024,favorite restaurant highly recommend,Yc1fjmOb-HIDYRN51OCeOQ,Basimo Beach Cafe,5.0,positive,Very nice customer service and great cappuccino! Visiting from Orlando I'd highly recommend.,tfidf,,
Q024,favorite restaurant highly recommend,jwoZJZF9gX4utUhw6bVVbw,OLIVIA,5.0,positive,"This Is one of my favorite restaurants. They have great drinks and great food. I have never had a bad meal here.  the staff members are very pleasant and nice. The restaurant has a great atmosphere as well. I highly recommend their meatballs, fungi pizza, and scallop dish. You cannot go wrong with anything on the menu here.",bm25,,
Q024,favorite restaurant highly recommend,km8hwow2lWCwocMJsYXorw,Biff Burger & Buffy's BBQ,1.0,negative,This used to be my favorite restaurant since I was 7 years but unfortunately the new owners know nothing about running a restaurant.  I see apartments or another WaWa there very soon.,tfidf,,
Q024,favorite restaurant highly recommend,mMdR9tjlCWpXP7DZkG3QTA,Brothers Barbecue,4.0,positive,"I found this little gem of a restaurant on Yelp and I'm so glad I did. I ordered to brisket and it was very good. My friend ordered the ribs and she said they were delicious but my favorite was the corn bread. I love finding great restaurants off the beaten path, supporting small business. The food and service very fantastic. I highly recommend Four",bm25,,
Q024,favorite restaurant highly recommend,mU26keHe9MnHuS-KHbp6IQ,Miss Saigon,5.0,positive,"I like all the foods of This Restaurant 
The ways they cook exactly like used to I been ate at California, foods come out very quick, no need to waiting that long .... 
most time a order Togo 10min I can pickup right away 
Bun with BBQ grill Beef, Bun Bo Hue spicy Beef soup noodles is my favorite...  most all kinds of foods all very tasty ... I m highly recommend this",bm25,,
Q024,favorite restaurant highly recommend,ml0utuiCaDzvzddy6_1lwA,New York New York Pizza - Carrollwood,5.0,positive,This is my favorite pizza place! The staff is always friendly and my pizza has always been perfect. I love how easy online ordering is. We have always gotten pepperoni  and buffalo chicken. Highly recommend!,bm25,,
Q024,favorite restaurant highly recommend,o-oGUfK4x9Y7bTkBekYifw,The VIP Mexican Restaurant & Lounge,5.0,positive,The reason there is a wait is because this place is AMAZING!!!!  One of my favorite places to go to.  I love VIP!  Highly recommend the Beef Tamole,bm25,,
Q024,favorite restaurant highly recommend,ojDSgN0XARGwV59s058R9A,Mama Louisa's on Houghton,5.0,positive,My husband and I are so impressed with this place! We ordered take out so we could get home to watch the broncos play. The lady who took our order was super friendly and it took no time to get  our to-go. We had eggplant And meatballs with spaghetti. Flavored where amazing. So flavorful!! Can't wait to go back and eat at the restaurant. Highly recommend this place!!!,tfidf,,
Q024,favorite restaurant highly recommend,ovwYU2Z_JoJg9Up438KJTw,Arirang Korean Restaurant,5.0,positive,"Authentic, very polite and delicious Korean food! Nice little hidden away mom-n-pop restaurant. Highly recommend to anyone wanting to try or once again eat authentic style Korean food.",tfidf,,
Q024,favorite restaurant highly recommend,s7png4ORrso3Pgha0GafZA,Mezza Thyme,5.0,positive,I am so stoked to find this Mediterranean restaurant. I grew up with this kind of food and it's so authentic and delicious! I highly recommend this restaurant!,bm25,,
Q024,favorite restaurant highly recommend,tgt9z8e27UdtuingcD9BoQ,Goldy's Breakfast Bistro,5.0,positive,"This place claims they have the best mimosas and they certainly deliver on this claim, I agree! I highly recommend getting the mimosa flight, you get to pick your flavors. My favorite was strawberry. Loved it here!",bm25,,
Q024,favorite restaurant highly recommend,uma__2vW_aPP3UqxGQM8BQ,Center Square Tavern,5.0,positive,Our favorite restaurant in town! We eat our here frequently and the food and service is always great and consistent!  Brunch is amazing!,tfidf,,
Q025,average nothing special,2Rnumpp3Y_gaNLQ3jnKZAg,Brick American Eatery,3.0,neutral,"Came here with my wife for dinner.  Found the decor a bit bland.   Overall the food was ok.  The duck nachos sounded interesting but were not gooey enough.  The ingredients were not really mixed.   The short-rib mac and cheese were ok but nothing special.  For main entrees we had grilled tilapia and the lamb burger.

The grilled tilapia was ok but more like diner quality.   The lamb burger was delicious, though.   

Overall it was an average dining experience (except for the lamb burger) but not worth the price.",bm25,,
Q025,average nothing special,3SwrvErHhpCJrFLZi0k8_A,Cafe de Paris Bakery,5.0,positive,"Delicious!  Gorgeous!  Very special!  
Eclairs are divine!  I could just list everything here but instead, I would tell you to just go, go, go! It's amazing and very very special",tfidf,,
Q025,average nothing special,73vQZpCcvWGVpCxydBrO0w,Carmel Kitchen & Wine Bar,2.0,negative,"The service was pretty great - our server was attentive, friendly and answered all questions thoroughly. He kept coming back to check on us and was patient with our large group which we appreciated! The decor inside is OK.. a very casual vibe. The outside has a bunch of tables with string lights around that was kind of pretty but it was too cold for us to sit outside. 
Appetizer - chickpea fries and calamari were pretty good. And once we ordered it came out pretty fast. Entree was where things went off track. The paella was average nothing to write home about, the pesto chicken pasta was really bland and the basil salmon was nothing special. Overall the entrees were very underwhelming. Our friends ordered the scallops and mushroom risotto which they didn't like too much. The only person who enjoyed their dish had the Moroccan chicken. 
We didn't order dessert - their were only 3 choices. 
Unfortunately I don't think we will be back again, very average food, a fair meal to fill your stomach but nothing to entice your taste buds.",bm25,,
Q025,average nothing special,8LpVuYpCCUfV2jcobSFHEQ,BrickTop's,3.0,neutral,Very nice interior and atmosphere. Service was proficient but certainly not overly engaging. Food was average but really nothing stood out whatsoever.,bm25,,
Q025,average nothing special,HeTvvu9haDpbe_GQDNHkEg,Sardella,4.0,positive,Hamachi crudo was excellent! Cocktails were above average. Mussels were big and fresh.,tfidf,,
Q025,average nothing special,KKYnkAI3XXBcxnSdy2m1Lg,Not Your Average Joe's,1.0,negative,"Average food less than average service. The management team needs to do some serious training with this staff. 
From the rude hostess to the inexperienced bartenders I'd give this place a D-",tfidf,,
Q025,average nothing special,RTu3a7NX86xkt5CWLvllzw,Anthonino's Taverna,3.0,neutral,"When I visited Saint Louis in August, this was the place I wanted to visit, reviews and TV made it seem as the one to go. After my visit, I was highly disappointed. The restaurant and area are nice, and enjoyable, but the food is just ok. Nothing in the menu was special, I tried everything from the pizza to their specialties. Overall, just an average restaurant.",bm25,,
Q025,average nothing special,SLWYBVDLVTTvyyiZq7l8vA,Stratford Diner,3.0,neutral,"Average diner food.  Average prices.  Some food is better than others, bit as a whole you'll find something you like.

The mozarella sticks are awesome.",tfidf,,
Q025,average nothing special,TS2FUsN7L4G95ttflHO-1A,Sansui Japanese Sushi Restaurant,3.0,neutral,"I ordered a bento box with chicken teriyaki and sushi. The sushi was good. It will not win any awards, but still better than average. I can't say the same thing about the chicken teriyaki. It was submerged in a sea of salty teriyaki sauce and tasted awful. The chicken was over cooked and chewy. The Shrimp tempera was ok! nothing special. The price is not bad and the service is better than average. Not sure if I would come back......",bm25,,
Q025,average nothing special,Vn-6aAh8o8h_HShGUPIePg,Keven Parker Soul Food Cafe,2.0,negative,"Went here for the chicken and waffles.  The chicken was just average, but fried well.  I wished the chicken and batter were more seasoned.  The waffle was just ok and the batter tasted average.  It is not the sweet type you would get at like Rosco's.",tfidf,,
Q025,average nothing special,VwBKXwzhkwnevcjcyc5bBg,Rosario's Pizza,5.0,positive,Been going to Rosario's since the 1980s and the pizza is just as good now as it was then. Steaks are above average too.  More of a take out place than eat in.,tfidf,,
Q025,average nothing special,_MVtiYmt1CAUOMyZoRWwGA,Casa Gallardo Mexican Restaurant & Cantina,3.0,neutral,"Food is average Mexican fare, service can be a bit slow.",tfidf,,
Q025,average nothing special,_ixjM56nTQr6KdiT27FvqA,Bayona,3.0,neutral,"We came here a few years back and really liked it, so came back again. This time around it was so-so... :-(

Most of what we ordered was pretty average and nothing special or memorable... however, the mushrooms with a goat cheese crouton were extremely good (really really really good!!!)...

Service was fair and it is a lovely environment...

We would recommend it, but we probably wouldn't come back again as we've since found many other restaurants that we believe are superior... Hope you enjoy it...",bm25,,
Q025,average nothing special,b0iBPoJRRpbsWKzHszmBPw,Don Memo Mexican Restaurant,3.0,neutral,"Don Memo's is a small clean place right by 69th street station that my friend tj kept telling me about.   we went in one day for lunch and were the only ones there we endured a long wait for average food that was inexpensive.  ho hum, nothing special.  returned with the wife and she liked it far better than me.  My wife is obsessed with the tortilla soup.  It is very good but I personally don't enjoy that dish.   upon a second and third try the chips and salsa are also, exceptional.  Other than that the food is solid with nothing really standing out to me.",bm25,,
Q025,average nothing special,gGeI-kBtTZeW2CiMjowoIg,Mangiamo Pizzeria & Grill,4.0,positive,"My review is based on my average order, the three cheese steak special and regular fries. I've never tried anything else here so I cannot comment but this is the most fairly priced and decent quality cheese steak sandwich in the area.",tfidf,,
Q025,average nothing special,ttQB_V6GQGUXiBEu8Z0bog,Martin's Bar-B-Que Joint,2.0,negative,Don't understand why such a high average review for this restaurant. Just ate there and found it to be below average and food is delivered cold.  Ribs have little flavor. Nachos are terrible.  Brisket was ok if you flood it with sauce.  I tried to think of something more positive to say but it is what it is.,tfidf,,
Q025,average nothing special,upjjamx8vPKXEiHLUP9HGQ,Maggiano's Little Italy,3.0,neutral,We thought we would try something new.  I'm going with average.  We ordered beef medallions with mushrooms and a chicken pasta dish.  We received a lasagna dish to take home for free. $56.  No salads. Hard bread.  The divider between tables was very dusty.  We mentioned to employees when leaving.  Nothing really special.  Bathroom on second floor.  Overpriced and average,tfidf+bm25,,
Q025,average nothing special,xuV1jauOF_CPQTZ4VPmBMg,Uncle Roccos Famous NY Pizza,1.0,negative,"This pizza could pass to the naïve Californians, however for somebody born and raised in The Bronx New York, where some of the best pizza in America is made, this place is a fraud. First off, $4.58 plus tax for a slice of pizza is robbery, even if I loved the pizza I don't make enough money to eat here. In New York a slice is $2.50 MAX. The calzone I had was $10.99, it must have been huge right?  Well no, average size, average taste nothing special. I spent a little over $20 for something I could have had for under $10. This place might serve pizza that LOOKS like new York pizza, but it's a fraud don't go here. Plain and simple.",bm25,,
Q025,average nothing special,y0VeSTeuZQHTThFPYM0UvQ,Bleu Sushi,3.0,neutral,"If you follow me, you know I only review places where I disagree with the current consensus. Bleu Sushi with a 4.5 star is a big surprise. I was so hyped to try this place, but found it very average. Nothing special to report and a little overpriced.

I didn't like that they wouldn't give tap water (thought that was a basic requirement?), forcing us to buy their Voss water.",bm25,,
